title,rating
Scorched,3.78
Bones of Faerie,3.62
The Black Tattoo,3.49
Possession,3.59
A Darkling Plain,4.2
Predators Gold,3.96
Voices of Dragons,3.7
There Youll Find Me,4.07
Then He Ate My Boy Entrancers,4.09
Privilege,3.96
Evercrossed,4.04
The Bar Code Tattoo,3.55
Bone Gap,3.83
Z for Zachariah,3.67
Runemarks,3.74
Tantalize,3.3
The Twilight Saga Breaking Dawn Part ,4.28
Shattered Souls,3.94
Magic Steps,4.02
The Princess Present,3.62
Genius Squad,3.87
King Dork,3.55
Hourglass,3.79
Fifteen,3.93
Gingerbread,3.63
Goddess of the Night,3.81
Story of a Girl,3.66
To Catch a Pirate,3.76
Dancing in My Nuddy Pants,4.01
While I Live,3.76
All These Things Ive Done,3.7
Shug,3.99
Immortal Hearts,4.19
The Porcupine of Truth,3.9
Undertow,3.87
Guitar Notes,4.05
Jackaroo,3.92
Crocodile Tears,4.19
My Life with the Walter Boys,3.9
The Truth About Alice,3.64
Untouchable,4.02
Chosen,3.94
Shift,4.12
Confessions,4.09
Inner Circle,4.03
Briars Book,4.18
The Will of the Empress,4.18
Princess in Waiting,3.68
Burning For Revenge,4.19
Ambition,4.06
The Last Days,3.53
The Daughters,3.89
The Night Is for Hunting,4.16
Nines Legacy,4.18
Party Princess,3.69
Revelation,4.12
Every Other Day,3.9
The Last Vampire,3.92
Dear Life You Suck,3.75
Legacy,4.07
Much Ado About Anne,4.27
You Know You Love Me,3.52
Nobodys Princess,3.68
Judy Moody Gets Famous ,4.04
The Burn Journals,3.85
Glow,3.52
Generation Dead,3.59
Youre the One That I Want,3.71
Be More Chill,3.65
All I Want is Everything,3.55
Two Can Keep a Secret,3.98
Cryptic Cravings,4.19
Bruiser,4.04
Chicken Soup for the Teenage Soul,3.93
Home for the Holidays,4.36
Because Im Worth It,3.56
Nothing Can Keep Us Together,3.64
Aurelia,3.63
It Had to Be You,3.74
Nobody Does it Better,3.62
Romeos Ex,3.59
Wherever Nina Lies,3.8
She Smells the Dead,3.43
Girl Unmoored,4.08
Fall of Night,4.23
How It Ends,4.14
Eve of Man,4.12
The Boy Who Dared,4.01
The Secret Journal of Brett Colton,4.34
Lizzie Bright and the Buckminster Boy,3.89
Outside,3.39
Soldier X,4.14
The Day Before,4.0
Slice of Cherry,3.69
Enchanted,3.74
A Week of Mondays,3.89
Fever Crumb,3.71
Are We All Lemmings and Snowflakes,4.02
What My Mother Doesnt Know,3.82
Shark Girl,3.86
The Knife That Killed Me,3.72
Chopsticks,3.77
See You at Harrys,4.12
The Islands at the End of the World,3.65
The Before Now and After Then,4.02
One Dark Throne,4.09
Cage of Darkness,4.3
Snow Walker,3.78
A Map of the Known World,3.77
Beyond the Chocolate War,3.6
The House of Power,3.93
Dont Call Me Ishmael ,3.61
Monster,3.72
Fixing Delilah,3.81
The Geography of You and Me,3.66
The Kissing Booth,3.55
Bomb,4.14
Darius the Great Is Not Okay,4.29
Jerk California,3.83
Into the Wild Nerd Yonder,3.8
Dreamland Burning,4.23
Escape from Memory,3.83
Uninvited,2.94
Princess on the Brink,3.71
Twisted,3.83
Jude,4.22
Keys to the Repository,3.71
The Last Vampire and Black Blood,4.09
InterWorld,3.53
The Raft,3.8
Dont Turn Around,3.85
Hope and Other Punchlines,3.95
The Color of Your Skin Aint the Color of Your Heart,4.39
If I Grow Up,4.12
Pathfinder,3.99
Doing It,3.29
Rootless,3.5
I Crawl Through It,3.52
Take a Bow,3.89
The Last of August,3.6
Swallowing Stones,3.56
One of Those Hideous Books Where the Mother Dies,3.95
Bonechiller,3.79
The Keeping Place,4.09
Checkmate,4.19
The Dead of Night,4.13
The Traitor in the Tunnel,4.07
Naomi and Elys No Kiss List,3.42
Far from You,4.08
What She Left Behind,3.84
Blood Red Snow White,3.62
Deadly,4.04
We All Looked Up,3.58
How to Keep Rolling After a Fall,3.81
Sword of the Rightful King,3.71
Perfect,3.77
The Complete Gossip Girl Series,4.07
Before We Were Free,3.88
Double Cross,4.14
All Hallows Eve,3.62
Blood Fever,4.02
Postcards from No Mans Land,3.68
Sorta Like a Rock Star,3.92
Graduation Day,3.83
Wolfcry,3.78
Lucas,3.97
First Day,3.92
Kissing Annabel,3.33
The Locket,3.66
Epic,3.95
Firstlife,3.71
Teen Titans,3.98
Front Lines,4.14
Charmed Thirds,3.79
Wyvernhail,3.93
Peace Love and Baby Ducks,3.75
Tweak,3.94
The FitzOsbornes in Exile,4.05
Parrotfish,3.71
Dancing on the Edge,3.87
Sketchy Behavior,3.82
How to Say Goodbye in Robot,3.83
Sweet,3.62
Pumpkinheads,4.09
The Road of the Dead,3.81
The Secret Year,3.61
Violet Eyes,3.96
Starclimber,4.22
Eve and Adam,3.54
The Grimm Legacy,3.88
The Hunted,4.5
Zac and Mia,3.68
The Legend of the Wandering King,4.0
Murdertrending,3.77
Foundling,3.89
Fourth Comings,3.68
Stake That,3.97
Twisted,4.03
Boost,4.04
The Mark of the Golden Dragon,4.1
Death Watch,3.82
Love Is the Higher Law,3.75
Glitch,3.73
Symptoms of Being Human,4.17
The Compound,3.88
Hold Me Closer,3.58
Take the Key and Lock Her Up,4.11
The Helicopter Pilot,4.21
Something Maybe,3.72
In Between,4.05
Snitch,4.18
The Demons Lexicon,3.73
Wish You Were Dead,3.83
The Unwritten Rule,3.64
Anything But Typical,3.87
The Sacrifice,3.8
Letters to a Shooting Star,4.0
The Leveller,3.67
Picture Us in the Light,4.11
Fame Glory and Other Things on My To Do List,3.86
Heroes of the Valley,3.44
The Art of Life,4.15
Catalyst,3.61
Princess for Hire,3.87
If I Lie,3.98
Kill Me Softly,3.7
Every Exquisite Thing,3.65
The Fountains of Silence,4.3
Telling Christina Goodbye,4.17
The Arm of the Starfish,3.85
The Betrayal of Natalie Hargrove,3.19
A Midsummer Nights Scream,2.84
Fireblood,4.12
Ramona Blue,3.93
The Killing,4.15
The Spell Book of Listen Taylor,3.55
Once Was Lost,3.7
The Watch That Ends the Night,4.13
Red Glove,3.95
Dear Killer,3.46
Map of Fates,4.12
Tidal Mist,4.24
Mirror Mirror,3.67
Divine Madness,4.2
I Am Not Esther,3.92
Waves,3.56
Vampire Destiny Trilogy,4.34
Old Magic,3.93
Push Girl,3.95
See How They Run,4.12
This Is Where It Ends,3.68
Rx,3.54
Prom and Prejudice,3.82
The Resistance,3.75
Jacky Daydream,3.63
The Forsaken,3.68
You Know Where to Find Me,3.25
iBoy,3.68
Stay,3.88
Middle School Is Worse Than Meatloaf,3.79
Indigo Blue,3.9
What Happens Next,3.97
Hide and Seek,4.04
The Summer I Became a Nerd,3.86
Better off Friends,3.93
The Swan Kingdom,3.77
Queen of the Dead,3.9
Crave,3.88
Highly Illogical Behavior,3.95
Catch a Falling Star,3.86
Montmorency,3.82
