title,rating
A Little Love Story,3.78
The Turn of the Screw and The Aspern Papers,3.79
Oil ,3.7
Selected Poems,4.31
The Essential Groucho,3.87
Space,3.97
Lie Down in Darkness,3.82
Killing Hope,4.19
Cloudsplitter,3.9
The Professor of Desire,3.67
Lancelot,3.73
My Soul to Keep,4.17
Fat City,4.07
Hotel,3.99
The Real Life of Sebastian Knight,3.94
Never Love a Stranger,3.83
A Stone for Danny Fisher,3.98
Harrison Bergeron,4.21
Tales of Burning Love,3.86
Licks of Love,3.79
Silent Covenants,4.27
Elijah of Buxton,3.93
Momma and the Meaning of Life,4.04
Gather Together in My Name,4.29
Fay,3.99
Up from Slavery,4.1
Life and Times of Frederick Douglass,4.28
The Last Night of the Earth Poems,4.31
The Woman Upstairs,3.31
Psychotic Reactions and Carburetor Dung,4.03
USA,4.11
Morgans Passing,3.78
Time Will Darken It,4.07
How Stella Got Her Groove Back,3.75
The Tetherballs of Bougainville,3.71
Forever a Hustlers Wife,4.46
Three Soldiers,3.58
Am I Not a Man,3.86
Anagrams,3.94
Home Wrecker,4.36
Bitch,4.56
The Wu Tang Manual,4.08
Peace,3.82
A Cry of Angels,4.43
Songs of the Doomed,3.85
Thug A Licious,4.39
Northline,4.0
Green Hills of Africa,3.56
East Wind,4.01
Sassafrass Cypress and Indigo,4.12
The Hottest State,3.36
The World in Half,3.68
Gangsta Girl,4.35
Lessons From A Younger Lover,4.16
The Bro Code,3.73
The Reverends Wife,4.3
In the Land of Milk and Honey,3.91
Life Is Short But Wide,3.98
The Chronicles of a Crazy Chick,3.21
The Egyptian Cross Mystery,3.79
Handling Sin,4.03
Wonderland Avenue,4.23
Lucy Gayheart,3.93
Worse Than Slavery,4.29
Tunneling to the Center of the Earth,4.1
Billy Bathgate,3.79
Goat Mountain,3.29
Moth to a Flame,4.59
Standing at the Scratch Line,4.51
The New Codependency,3.92
Jason and Kyra,4.21
The Onion Eaters,3.77
Narrow Rooms,3.77
After the Fall,3.69
Freaks Ive Met,4.35
The Mysteries of Pittsburgh,3.64
This Side of Brightness,3.86
Let the Church Say Amen,4.38
Myra Breckenridge,3.71
Action Words,4.5
American Massacre,4.02
Life on the Color Line,4.13
Rat Bohemia,3.79
