title,rating
Billy and Me,3.85
Blue Smoke,4.0
Ever After,4.32
Remember Me,4.31
Geek Girl,3.79
Ten Big Ones,4.14
Save Me,3.65
Devoted,3.63
Love You Hate You Miss You,3.76
After Youd Gone,4.0
Wishes,3.97
Saving June,3.96
City of Night,3.91
Perfect Fifths,3.85
The Saving Graces,3.79
Invitation Only,3.96
Stalk Me,3.94
All Those Things We Never Said,3.87
Alice Bliss,3.81
Arranged,3.68
So Not Happening,4.12
Timeless Love,3.63
Left Drowning,4.12
Home Front,4.12
Never Eighteen,3.79
Trust in Advertising,3.89
When Im Gone,3.96
Before We Were Strangers,4.25
The Unexpected Everything,4.02
Drop Dead Beautiful,4.03
Luv Ya Bunches,4.05
Separate Beds,3.94
LA Candy,3.35
Harvesting the Heart,3.61
The Year of Secret Assignments,3.91
Nice Girls Dont Live Forever,4.17
Lost Dogs and Lonely Hearts,3.88
A Different Kind Of Fairy Tale,3.74
Cinderella,3.88
Seven Minutes in Heaven,4.2
Regretting You,4.25
Gods in Alabama,3.86
Its All Relative,3.69
Breathe into Me,3.86
A Long Time Gone,4.09
The Reef,3.92
Finding June,3.75
Beauty from Surrender,4.12
Did I Mention I Need You,4.05
Turtle Moon,3.83
The Earth My Butt and Other Big Round Things,3.78
Simple Perfection,4.24
Rock Me,4.08
Back to You,4.02
One Hundred Names,3.76
Princess in Pink,3.7
Last Christmas,4.01
Blue Diary,3.56
Present Perfect,4.03
The Overdue Life of Amy Byler,3.82
Take This Regret,4.04
Frigid,3.75
The Boyfriend List,3.49
Its Called a Breakup Because Its Broken,4.02
Dont Even Think About It,3.74
Two By Two,3.92
Princess Mia,3.84
The Shoemakers Wife,3.99
Invasion of the Boy Snatchers,3.78
Wait for Me,3.97
The Education of Sebastian,3.89
Cross My Heart Hope to Die,4.06
Knights Mistress,3.92
Belle,4.26
I Heart New York,3.87
The Forever of Ella and Micha,4.09
Three Wishes,3.78
Envy,3.9
Life on the Refrigerator Door,3.66
A Company of Swans,3.99
The Gift,3.93
Beautiful Bombshell,4.03
PS I Loathe You,3.79
Art Geeks and Prom Queens,3.62
Open Season,4.0
Fools Rush In,3.61
Bad Rep,3.9
Saving Wishes,4.18
Cinder and Ella,4.27
Neanderthal Seeks Human,3.93
Oceans Apart,4.26
Youre The One That I Dont Want,3.49
Under Locke,4.06
Love Life and the List,3.82
The Wolf and the Dove,4.13
The Flame and the Flower,4.06
Ten Things I Love About You,3.97
Beautiful Bitch,3.91
Up to Me,4.11
Reasons I Fell for the Funny Fat Friend,3.94
Dont Let Me Go,4.17
Inevitable,4.07
An On Dublin Street Christmas,4.15
Public Secrets,4.03
Even Now,4.27
When You Were Mine,3.77
Blackmoore,4.17
Relentless,4.07
Bitter Is the New Black,3.89
Black Rose,4.06
Undead and Unappreciated,3.88
Coming Home,4.31
Crazy in Alabama,3.96
Breakable,4.05
Born in Fire,4.22
To Sir Phillip With Love,3.89
Pieces of You,4.21
American Star,3.96
The Mulberry Tree,3.82
There Youll Find Me,4.07
Then He Ate My Boy Entrancers,4.09
Baby Love,4.04
The Law of Attraction,3.76
Privilege,3.96
My Sunshine,4.17
Fearless Fourteen,4.04
Seeds of Yesterday,3.83
Echoes,3.81
Sheer Abandon,3.74
Prince Charming,4.06
Lone Wolf,3.7
The Chocolate Lovers Club,3.76
A Song for Julia,4.11
Sushi for Beginners,3.69
The Princess Present,3.62
Big Boned,3.84
Garden of Shadows,3.91
Wethering the Storm,4.32
A Time to Dance,4.29
Mercy,3.58
The Marriage Merger,4.02
Tied,4.24
