title,rating
Biker Faith,4.07
Two Truths and a Lie,3.8
Im Thinking of Ending Things,3.55
Caras Twelve,3.95
The Fifth Profession,3.99
Playing for Pizza,3.45
The Monkeys Raincoat,3.99
Smileys People,4.27
State of Mind,3.8
Sparrow,4.15
All In,4.44
The Mafia And His Angel,4.21
Angelica And Francesca,4.56
Coldheart Canyon,3.68
Abomination,4.19
Comes a Horseman,3.99
Chasing Amanda,3.49
Beat the Reaper,3.79
Accuse,4.27
Give It Back,3.8
Good Me Bad Me,3.89
Demon,4.17
Heat Wave,3.56
Naked Heat,3.78
Secret Smile,3.68
Caught Stealing,4.04
Avenge,4.16
Reckless,4.08
Reverb,3.66
Worst Case,4.04
Come Back to Me,3.68
The Final Hour,4.33
Divide and Conquer,4.48
Eyes Wide Open,4.14
The Alchemists Secret,3.96
Knots and Crosses,3.83
Haunted Sister,3.89
Eight Million Ways to Die,4.15
Well Schooled in Murder,4.12
Jude,4.22
Dead and Alive,4.02
The Doctors Wife,3.51
Hour Game,3.97
Pop ,4.07
The Breach,4.02
Cold Vengeance,4.07
The Raft,3.8
Dont Turn Around,3.85
The Bone Labyrinth,4.14
Corrupt,3.97
Scream for Me,4.24
Second Child,3.91
A Quiet Vendetta,4.04
Skull Session,3.63
Off Season,3.82
Taken,4.2
Ricochet,4.08
A Head Full of Ghosts,3.81
True to the Game,4.45
Up Country,4.03
Bonechiller,3.79
Private,3.84
Left Behind Series Gift Set,4.4
The Devils Revenge,4.15
What She Left Behind,3.84
The Interns Handbook,3.64
Mississippi Blood,4.43
The Coppersmith Farmhouse,3.92
Two Kinds of Truth,4.24
I Can See You,4.25
Dangerous Games,4.17
Interred with Their Bones,3.42
Breath of Scandal,4.04
Creep,3.77
Evil Games,4.33
Dead at Daybreak,4.04
Now You See Me,4.01
Chasing Tomorrow,3.82
End of Watch,4.08
The Grey Woods,4.19
The Kept Woman,4.1
The Broken Girls,4.04
Koko,3.57
Charade,3.95
Broken Embrace,3.96
The Consequences Series Box Set,4.47
As Red as Blood,3.42
The Passenger,3.71
Fool Me Once,3.93
The Girl in E,3.81
Depraved Heart,3.62
The First Mistake,3.75
Bitter Harvest,4.06
Two Little Girls in Blue,3.86
